stock,name,ticker,country,base_quarter,forecast_quarter,current_weight,predicted_change_%,predicted_weight,actual_weight,model,error,naive_error,low,high
CNE100003449,BGI Genomics Co Ltd Class A,300676,CHN,Dec-23,Dec-24,0.004742946821939849,-16.495573281762656,0.003954858456557589,0.0,ridge_a0.1,0.003954858456557589,0.004742946821939849,,
CNE100003N43,CGN Power Co Ltd Ordinary Shares Class A,003816,CHN,Dec-23,Dec-24,0.00470283733507355,0.0,0.004696054710942577,0.005578114070970325,naive (no feature history),-0.0008820593600277473,-0.0008752767358967744,,
CNE100001XB3,Yongxing Special Materials Technology Co Ltd Class A,002756,CHN,Dec-23,Dec-24,0.004682782591640401,-14.732000850161583,0.0039871562752625805,0.0,ridge_a0.1,0.0039871562752625805,0.004682782591640401,,
CNE000000MZ8,Topchoice Medical Corp Class A,600763,CHN,Dec-23,Dec-24,0.004672755219923826,-14.096836956309575,0.004008255316188164,0.0,ridge_a0.1,0.004008255316188164,0.004672755219923826,,
CNE000001BC8,Zhejiang China Commodities City Group Co Ltd Class A,600415,CHN,Dec-23,Dec-24,0.004622618361340952,0.0,0.004615951432291105,0.008241820228456154,naive (no feature history),-0.003625868796165049,-0.0036192018671152015,,
CNE100001FP0,People.cn Co Ltd Class A,603000,CHN,Dec-23,Dec-24,0.0046025636179078035,0.0,0.004595925612628237,0.0,naive (no feature history),0.004595925612628237,0.0046025636179078035,,
CNE1000033T1,Sangfor Technologies Inc Class A,300454,CHN,Dec-23,Dec-24,0.004562454131041504,-9.018104934978286,0.0041450204776847166,0.0,ridge_a0.1,0.0041450204776847166,0.004562454131041504,,
CNE000000NH4,Sichuan Swellfun Co Ltd Class A,600779,CHN,Dec-23,Dec-24,0.004542399387608355,-12.890356574868317,0.003951161152940903,0.0,ridge_a0.1,0.003951161152940903,0.004542399387608355,,
CNE0000007H2,Pangang Group Vanadium & Titanium Resources Co Ltd Class A,000629,CHN,Dec-23,Dec-24,0.004452153042159183,-15.668387669342229,0.0037491574461161036,0.004429064355976437,ridge_a0.1,-0.000679906909860333,2.3088686182746142e-05,,
CNE000000TL3,Chongqing Brewery Co Ltd Class A,600132,CHN,Dec-23,Dec-24,0.004422070927009457,-8.008602666416987,0.0040620579094503674,0.004470847981976215,ridge_a0.1,-0.00040879007252584733,-4.8777054966757556e-05,,
CNE000001DL5,Zhejiang Huahai Pharmaceutical Co Ltd Class A,600521,CHN,Dec-23,Dec-24,0.004331824581560285,-14.051667836114232,0.003717761328514653,0.003551608209981105,ridge_a0.1,0.00016615311853354804,0.00078021637157918,,
CNE100000S33,OFILM Group Co Ltd Class A,002456,CHN,Dec-23,Dec-24,0.004281687722977412,-14.31430096655126,0.0036635027711929146,0.004585752953475603,ridge_a0.1,-0.0009222501822826888,-0.0003040652304981918,,
CNE000000KC1,AVIC Industry-Finance Holdings Co Ltd Class A,600705,CHN,Dec-23,Dec-24,0.004281687722977412,-10.125737356806871,0.003842585331815151,0.0,ridge_a0.1,0.003842585331815151,0.004281687722977412,,
CNE100003HQ0,MingYang Smart Energy Group Ltd Class A,601615,CHN,Dec-23,Dec-24,0.004261632979544262,-13.898809550653521,0.0036640246894808627,0.0,ridge_a0.1,0.0036640246894808627,0.004261632979544262,,
CNE1000022S6,Anhui Kouzi Distillery Co Ltd Class A,603589,CHN,Dec-23,Dec-24,0.0042315508643945374,-11.30483066100606,0.003747768213577014,0.0,ridge_a0.1,0.003747768213577014,0.0042315508643945374,,
CNE100004PL2,Shanghai Fudan Microelectronics Group Co Ltd Class A,688385,CHN,Dec-23,Dec-24,0.004141304518945365,-8.351528213580654,0.0037899683616887826,0.0,ridge_a0.1,0.0037899683616887826,0.004141304518945365,,
CNE000000WR4,Shanghai Construction Group Co Ltd Class A,600170,CHN,Dec-23,Dec-24,0.004131277147228791,-14.433242047724585,0.0035299015956104245,0.0,ridge_a0.1,0.0035299015956104245,0.004131277147228791,,
CNE1000041Z1,Shanghai Junshi Biosciences Co Ltd Class A,688180,CHN,Dec-23,Dec-24,0.004121249775512216,-14.241173666690512,0.0035292380747859197,0.0,ridge_a0.1,0.0035292380747859197,0.004121249775512216,,
CNE0000015V6,Avicopter PLC Class A,600038,CHN,Dec-23,Dec-24,0.004111222403795641,-9.963742825209732,0.0036962521910690327,0.004105241254478161,ridge_a0.1,-0.000408989063409128,5.981149317480644e-06,,
CNE100000P69,Navinfo Co Ltd Class A,002405,CHN,Dec-23,Dec-24,0.004081140288645917,-14.863604097166148,0.0034695246360817765,0.0,ridge_a0.1,0.0034695246360817765,0.004081140288645917,,
CNE1000018W6,Perfect World Co Ltd Class A,002624,CHN,Dec-23,Dec-24,0.004031003430063043,-15.662569749760621,0.003394741599732237,0.0,ridge_a0.1,0.003394741599732237,0.004031003430063043,,
CNE1000027D7,Sk Shu Paint Co Ltd Class A,603737,CHN,Dec-23,Dec-24,0.004010948686629894,-14.746638202768333,0.003414536898009226,0.0,ridge_a0.1,0.003414536898009226,0.004010948686629894,,
CNE1000031N8,Ecovacs Robotics Co Ltd Class A,603486,CHN,Dec-23,Dec-24,0.003970839199763595,-14.943555106276044,0.003372583552680666,0.003750080433480049,ridge_a0.1,-0.0003774968807993828,0.00022075876628354588,,
CNE100000WY9,Hangzhou Robam Appliances Co Ltd Class A,002508,CHN,Dec-23,Dec-24,0.003880592854314422,-10.427712802807351,0.0034709226398401197,0.0,ridge_a0.1,0.0034709226398401197,0.003880592854314422,,
CNE100000015,Yunda Holding Co Ltd Class A,002120,CHN,Dec-23,Dec-24,0.0037702917654321,-13.172569819994232,0.003268926062121131,0.0,ridge_a0.1,0.003268926062121131,0.0037702917654321,,
CNE000000S92,Jiugui Liquor Co Ltd Class A,000799,CHN,Dec-23,Dec-24,0.0037602643937155247,-9.678844551794644,0.003391415945151825,0.0,ridge_a0.1,0.003391415945151825,0.0037602643937155247,,
CNE100004363,Jiangsu Goodwe Power Supply Technology Co Ltd Class A,688390,CHN,Dec-23,Dec-24,0.0036800454199829276,-12.599078208794499,0.003211754805121991,0.0,ridge_a0.1,0.003211754805121991,0.0036800454199829276,,
CNE000000JX9,Shanghai Zhangjiang Hi-tech Park Development Co Ltd Class A,600895,CHN,Dec-23,Dec-24,0.003569744331100605,0.0,0.0035645958999905272,0.004888684241973993,naive (no feature history),-0.0013240883419834656,-0.0013189399108733879,,
CNE000000SS0,Shenzhen Overseas Chinese Town Co Ltd Class A,000069,CHN,Dec-23,Dec-24,0.0035496895876674563,-8.983515289478678,0.0032261430852151382,0.0,ridge_a0.1,0.0032261430852151382,0.0035496895876674563,,
CNE100002DD9,Betta Pharmaceuticals Co Ltd Class A,300558,CHN,Dec-23,Dec-24,0.003499552729084582,-11.52367058231496,0.0030918102252776264,0.0,ridge_a0.1,0.0030918102252776264,0.003499552729084582,,
CNE100003JF9,Hoyuan Green Energy Co Ltd Class A,603185,CHN,Dec-23,Dec-24,0.0034794979856514327,-15.091574980045195,0.0029501260006789902,0.0,ridge_a0.1,0.0029501260006789902,0.0034794979856514327,,
CNE100002RT5,Juewei Food Co Ltd Class A,603517,CHN,Dec-23,Dec-24,0.003439388498785134,-14.247974968486558,0.0029450916201467347,0.0,ridge_a0.1,0.0029450916201467347,0.003439388498785134,,
CNE100002MR0,Ovctek China Inc Class A,300595,CHN,Dec-23,Dec-24,0.003439388498785134,-14.667004618006171,0.0029307003482328675,0.0,ridge_a0.1,0.0029307003482328675,0.003439388498785134,,
CNE100002BF8,Seazen Holdings Co Ltd Class A,601155,CHN,Dec-23,Dec-24,0.0033691968967691113,-12.429224355294036,0.0029461766221412565,0.0,ridge_a0.1,0.0029461766221412565,0.0033691968967691113,,
CNE100005D68,Pylon Technologies Co Ltd Clas A,688063,CHN,Dec-23,Dec-24,0.0032689231796033634,-9.934381620487528,0.0029399296653332936,0.0,ridge_a0.1,0.0029399296653332936,0.0032689231796033634,,
CNE100000668,Beijing Shiji Information Technology Co Ltd Class A,002153,CHN,Dec-23,Dec-24,0.0032187863210204897,-15.119387545752891,0.002728185159801495,0.0,ridge_a0.1,0.002728185159801495,0.0032187863210204897,,
CNE100001KV8,Hangzhou Tigermed Consulting Co Ltd Class A,300347,CHN,Dec-23,Dec-24,0.0030984578604215923,-7.8185101887772,0.0028520852819257287,0.0024338962144870514,ridge_a0.1,0.00041818906743867727,0.0006645616459345408,,
CNE100003K95,Shenzhen Dynanonic Co Ltd Class A,300769,CHN,Dec-23,Dec-24,0.002677308248325454,-15.183640569181259,0.0022675203530941462,0.0,ridge_a0.1,0.0022675203530941462,0.002677308248325454,,
CNE000001790,Gemdale Corp Class A,600383,CHN,Dec-23,Dec-24,0.0026672808766088794,-11.403702734769364,0.0023597039175357166,0.0,ridge_a0.1,0.0023597039175357166,0.0026672808766088794,,
CNE100003M28,Beijing United Information Technology Co Ltd Class A,603613,CHN,Dec-23,Dec-24,0.0025369250442934077,-15.367657686224554,0.0021439625113995656,0.0,ridge_a0.1,0.0021439625113995656,0.0025369250442934077,,
09930|CHN,Horizon Construction Development Ltd,09930,CHN,Dec-23,Dec-24,0.0005214233292618861,0.0,0.0005206713112345714,0.0,naive (no feature history),0.0005206713112345714,0.0005214233292618861,,
RU000A0JPNM1,Inter RAO UES PJSC,IRAO,RUS,Dec-23,Dec-24,8.021897373259787e-05,-17.035687457274147,6.645713445737827e-05,0.0,ridge_a0.1,6.645713445737827e-05,8.021897373259787e-05,,
RU0007661625,Gazprom PJSC,GAZP,RUS,Dec-23,Dec-24,3.0082115149724202e-05,-17.057795585269567,2.4914784420752057e-05,0.0,ridge_a0.1,2.4914784420752057e-05,3.0082115149724202e-05,,
RU0008926258,Surgutneftegas PJSC,SNGS,RUS,Dec-23,Dec-24,2.0054743433149468e-05,-17.1020118412604,1.6601001612814973e-05,0.0,ridge_a0.1,1.6601001612814973e-05,2.0054743433149468e-05,,
RU0009029540,Sberbank of Russia PJSC,SBER,RUS,Dec-23,Dec-24,2.0054743433149468e-05,-17.046807669943263,1.6612056700609322e-05,2.0891812999888857e-05,ridge_a0.1,-4.2797562992795345e-06,-8.370695667393885e-07,,
