stock,quarter,weight,market_value,shares,quarter_idx,name,ticker,isin,country,sector,holding_type,weight_raw,entered_mid,exited_mid,has_gap
00020|CHN,Aug-26,0.04222274574415283,13207952.0,69966000.0,5,SenseTime Group Inc Class B,00020,,CHN,Technology,EQUITY,0.0421,True,False,False
00135|CHN,Dec-21,0.04773995576324957,13814956.0,14734000.0,0,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.04756,False,False,False
00135|CHN,Dec-22,0.04549679143214704,10405012.0,14580000.0,1,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.04532,False,False,False
00135|CHN,Dec-23,0.05052792607982008,9021168.0,10006000.0,2,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.05039,False,False,False
00135|CHN,Dec-24,0.05586991516005299,9503048.0,8788000.0,3,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.05565,False,False,False
00135|CHN,Dec-25,0.036249624843958654,7632849.0,7996000.0,4,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.03615,False,False,False
00135|CHN,Aug-26,0.029596038643941808,9260120.0,9404000.0,5,Kunlun Energy Co Ltd,00135,,CHN,Energy,EQUITY,0.02951,False,False,False
00136|CHN,Dec-21,0.013912442953714025,4027526.0,10644000.0,0,HengTen Networks Group Ltd,00136,,CHN,Consumer Cyclical,EQUITY,0.01386,False,False,False
00136|CHN,Dec-22,0.018813103959365304,4302270.0,17220000.0,1,China Ruyi Holdings Ltd,00136,,CHN,Communication Services,EQUITY,0.01874,False,False,False
00136|CHN,Dec-23,0.018350090241331763,3275425.0,14784000.0,2,China Ruyi Holdings Ltd,00136,,CHN,Communication Services,EQUITY,0.0183,False,False,False
00136|CHN,Dec-24,0.026042508522044476,4430719.0,14048000.0,3,China Ruyi Holdings Ltd,00136,,CHN,Communication Services,EQUITY,0.02594,False,False,False
00136|CHN,Dec-25,0.030062621101573452,6328449.0,22492000.0,4,China Ruyi Holdings Ltd,00136,,CHN,Communication Services,EQUITY,0.02998,False,False,False
00136|CHN,Aug-26,0.017029506478283017,5328973.0,29216000.0,5,China Ruyi Holdings Ltd,00136,,CHN,Communication Services,EQUITY,0.01698,False,False,False
00148|CHN,Dec-21,0.04370474503641476,12648702.0,2598500.0,0,Kingboard Holdings Ltd,00148,,CHN,Industrials,EQUITY,0.04354,False,True,False
00148|CHN,Dec-22,0.034664700091616,7927853.0,2490000.0,1,Kingboard Holdings Ltd,00148,,CHN,Industrials,EQUITY,0.03453,False,True,False
00148|CHN,Dec-23,0.02403561000462964,4291696.0,1794000.0,2,Kingboard Holdings Ltd,00148,,CHN,Industrials,EQUITY,0.02397,False,True,False
00151|CHN,Dec-21,0.05931358254942003,17164604.0,18690000.0,0,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.05909,False,False,False
00151|CHN,Dec-22,0.05233335695846922,11968289.0,17895000.0,1,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.05213,False,False,False
00151|CHN,Dec-23,0.04263638453887577,7611431.0,12592000.0,2,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.04252,False,False,False
00151|CHN,Dec-24,0.03778874405434672,6428538.0,10951000.0,3,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.03764,False,False,False
00151|CHN,Dec-25,0.028077164471115964,5911253.0,9916000.0,4,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.028,False,False,False
00151|CHN,Aug-26,0.015224258441715915,4761995.0,11852000.0,5,Want Want China Holdings Ltd,00151,,CHN,Consumer Defensive,EQUITY,0.01518,False,False,False
00152|CHN,Dec-21,0.016401826685691713,4746463.0,4568500.0,0,Shenzhen International Holdings Ltd,00152,,CHN,Industrials,EQUITY,0.01634,False,True,False
00152|CHN,Dec-22,0.01991739501354363,4554809.0,4641000.0,1,Shenzhen International Holdings Ltd,00152,,CHN,Industrials,EQUITY,0.01984,False,True,False
00175|CHN,Dec-21,0.205795747068575,59556290.0,21799000.0,0,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.20502,False,False,False
00175|CHN,Dec-22,0.1407669923789863,32190418.0,22039000.0,1,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.14022,False,False,False
00175|CHN,Dec-23,0.09450797842871686,16872969.0,15338000.0,2,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.09425,False,False,False
00175|CHN,Dec-24,0.15045220998895853,25591756.0,13414000.0,3,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.14986,False,False,False
00175|CHN,Dec-25,0.13621435791987116,28677716.0,12470000.0,4,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.13584,False,False,False
00175|CHN,Aug-26,0.12121237649972234,37919813.0,16443000.0,5,Geely Automobile Holdings Ltd,00175,,CHN,Consumer Cyclical,EQUITY,0.12086,False,False,False
00189|CHN,Dec-21,0.03009343721156901,8707885.0,5583000.0,0,Dongyue Group Ltd,00189,,CHN,Basic Materials,EQUITY,0.02998,False,True,False
00189|CHN,Dec-22,0.02647286827152951,6054310.0,5501000.0,1,Dongyue Group Ltd,00189,,CHN,Basic Materials,EQUITY,0.02637,False,True,False
00220|CHN,Dec-21,0.01804803205683825,5223724.0,5387000.0,0,Uni-President China Holdings Ltd,00220,,CHN,Consumer Defensive,EQUITY,0.01798,False,True,False
00220|CHN,Dec-22,0.022688161658572882,5187354.0,5184000.0,1,Uni-President China Holdings Ltd,00220,,CHN,Consumer Defensive,EQUITY,0.0226,False,True,False
00220|CHN,Dec-23,0.012825008425499084,2290067.0,3222000.0,2,Uni-President China Holdings Ltd,00220,,CHN,Consumer Defensive,EQUITY,0.01279,False,True,False
00241|CHN,Dec-21,0.043514026121464856,12592874.0,14898000.0,0,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.04335,False,False,False
00241|CHN,Dec-22,0.06397860807525883,14630946.0,17172000.0,1,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.06373,False,False,False
00241|CHN,Dec-23,0.04045041750466248,7221827.0,13300000.0,2,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.04034,False,False,False
00241|CHN,Dec-24,0.031443768963393716,5349303.0,12516000.0,3,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.03132,False,False,False
00241|CHN,Dec-25,0.03552764061470138,7479463.0,11528000.0,4,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.03543,False,False,False
00241|CHN,Aug-26,0.017069623101317842,5340116.0,13312000.0,5,Alibaba Health Information Technology Ltd,00241,,CHN,Healthcare,EQUITY,0.01702,False,False,False
00268|CHN,Dec-21,0.10259673840541922,29691007.0,9645000.0,0,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.10221,False,False,False
00268|CHN,Dec-22,0.08983909676219856,20544970.0,9579000.0,1,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.08949,False,False,False
00268|CHN,Dec-23,0.05777771583090362,10315313.0,7078000.0,2,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.05762,False,False,False
00268|CHN,Dec-24,0.043250241600989815,7356184.0,6699000.0,3,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.04308,False,False,False
00268|CHN,Dec-25,0.050779557457761165,10690395.0,6261000.0,4,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.05064,False,False,False
00268|CHN,Aug-26,0.0269683998351608,8435200.0,7389000.0,5,Kingdee International Software Group Co Ltd,00268,,CHN,Technology,EQUITY,0.02689,False,False,False
00316|CHN,Dec-22,0.03779687108164907,8644322.0,478500.0,1,Orient Overseas (International) Ltd,00316,,CHN,Industrials,EQUITY,0.03765,True,False,False
00316|CHN,Dec-23,0.02592075588734569,4627428.0,331500.0,2,Orient Overseas (International) Ltd,00316,,CHN,Industrials,EQUITY,0.02585,True,False,False
00316|CHN,Dec-24,0.02591199479390778,4408145.0,297500.0,3,Orient Overseas (International) Ltd,00316,,CHN,Industrials,EQUITY,0.02581,True,False,False
00316|CHN,Dec-25,0.020967625324679818,4414415.0,274000.0,4,Orient Overseas (International) Ltd,00316,,CHN,Industrials,EQUITY,0.02091,True,False,False
00316|CHN,Aug-26,0.02031906956713863,6355627.0,319000.0,5,Orient Overseas (International) Ltd,00316,,CHN,Industrials,EQUITY,0.02026,True,False,False
00322|CHN,Dec-21,0.05321057727102312,15398828.0,7494000.0,0,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.05301,False,False,False
00322|CHN,Dec-22,0.05597751743725769,12800210.0,7250000.0,1,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.05576,False,False,False
00322|CHN,Dec-23,0.03569744331100606,6373854.0,5228000.0,2,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.0356,False,False,False
00322|CHN,Dec-24,0.03399380642083369,5781778.0,4438000.0,3,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.03386,False,False,False
00322|CHN,Dec-25,0.029200251049960605,6146826.0,4058000.0,4,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.02912,False,False,False
00322|CHN,Aug-26,0.025263443356180755,7903456.0,4822000.0,5,Tingyi (Cayman Islands) Holding Corp,00322,,CHN,Consumer Defensive,EQUITY,0.02519,False,False,False
00336|CHN,Dec-21,0.022474718451201803,6505240.0,3522000.0,0,Huabao International Holdings Ltd,00336,,CHN,Basic Materials,EQUITY,0.02239,False,True,False
00354|CHN,Dec-21,0.04425682610600659,12807675.0,9828000.0,0,Chinasoft International Ltd,00354,,CHN,Technology,EQUITY,0.04409,False,True,False
00354|CHN,Dec-22,0.03988498507500446,9120668.0,10484000.0,1,Chinasoft International Ltd,00354,,CHN,Technology,EQUITY,0.03973,False,True,False
00354|CHN,Dec-23,0.029410281244713694,5251620.0,6846000.0,2,Chinasoft International Ltd,00354,,CHN,Technology,EQUITY,0.02933,False,True,False
00371|CHN,Dec-21,0.025546296765658148,7394377.0,19026000.0,0,Beijing Enterprises Water Group Ltd,00371,,CHN,Utilities,EQUITY,0.02545,False,True,False
00371|CHN,Dec-22,0.018471777633528363,4223474.0,16482000.0,1,Beijing Enterprises Water Group Ltd,00371,,CHN,Utilities,EQUITY,0.0184,False,True,False
00371|CHN,Dec-23,0.01497086597284608,2672655.0,11994000.0,2,Beijing Enterprises Water Group Ltd,00371,,CHN,Utilities,EQUITY,0.01493,False,True,False
00371|CHN,Dec-24,0.01872370022884076,3184696.0,9856000.0,3,Beijing Enterprises Water Group Ltd,00371,,CHN,Utilities,EQUITY,0.01865,False,True,False
00384|CHN,Dec-21,0.08108565236659587,23465408.0,11292800.0,0,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.08078,False,False,False
00384|CHN,Dec-22,0.07009236491157339,16029565.0,11013200.0,1,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.06982,False,False,False
00384|CHN,Dec-23,0.038966366490609416,6956876.0,7045800.0,2,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.03886,False,False,False
00384|CHN,Dec-24,0.03166463834947118,5386751.0,6180800.0,3,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.03154,False,False,False
00384|CHN,Dec-25,0.026994188127230062,5682618.0,5759200.0,4,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.02692,False,False,False
00384|CHN,Aug-26,0.016046649213929818,5018495.0,6920800.0,5,China Gas Holdings Ltd,00384,,CHN,Utilities,EQUITY,0.016,False,False,False
00425|CHN,Dec-21,0.04327311801837025,12521671.0,2842000.0,0,Minth Group Ltd,00425,,CHN,Consumer Cyclical,EQUITY,0.04311,False,True,False
00425|CHN,Dec-22,0.033439940922436406,7647109.0,2822000.0,1,Minth Group Ltd,00425,,CHN,Consumer Cyclical,EQUITY,0.03331,False,True,False
00425|CHN,Dec-23,0.022571613734009725,4029598.0,1994000.0,2,Minth Group Ltd,00425,,CHN,Consumer Cyclical,EQUITY,0.02251,False,True,False
00493|HKG,Dec-21,0.013380437559380084,3871907.0,45737200.0,0,GOME Retail Holdings Ltd,00493,,HKG,Consumer Cyclical,EQUITY,0.01333,False,True,False
00586|CHN,Dec-21,0.10469464646986816,30298988.0,6200000.0,0,China Conch Venture Holdings Ltd,00586,,CHN,Industrials,EQUITY,0.1043,False,True,False
00586|CHN,Dec-22,0.05769418807602582,13194334.0,6072000.0,1,China Conch Venture Holdings Ltd,00586,,CHN,Industrials,EQUITY,0.05747,False,True,False
00631|CHN,Dec-21,0.014996529417639792,4339492.0,4487000.0,0,Sany Heavy Equipment International Holdings Co Ltd,00631,,CHN,Industrials,EQUITY,0.01494,False,True,False
00631|CHN,Dec-22,0.020449462521465914,4675366.0,4550000.0,1,Sany Heavy Equipment International Holdings Co Ltd,00631,,CHN,Industrials,EQUITY,0.02037,False,True,False
00631|CHN,Dec-23,0.016274424296000796,2905501.0,3005000.0,2,Sany Heavy Equipment International Holdings Co Ltd,00631,,CHN,Industrials,EQUITY,0.01623,False,True,False
00700|CHN,Dec-21,4.295702651143485,1243155979.0,21217200.0,0,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,4.27951,False,False,False
00700|CHN,Dec-22,4.2346449834767945,968370842.0,22629000.0,1,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,4.21819,False,False,False
00700|CHN,Dec-23,3.5458089948131413,633056729.0,16836700.0,2,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,3.53613,False,False,False
00700|CHN,Dec-24,4.547640422229982,773564673.0,14410100.0,3,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,4.52974,False,False,False
00700|CHN,Dec-25,4.8213605451863355,1015087017.0,13190200.0,4,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,4.80811,False,False,False
00700|CHN,Aug-26,2.8945948767662473,905540245.0,15596200.0,5,Tencent Holdings Ltd,00700,,CHN,Communication Services,EQUITY,2.88618,False,False,False
00754|CHN,Dec-21,0.019724350940871615,5708092.0,2736900.0,0,Hopson Development Holdings Ltd,00754,,CHN,Real Estate,EQUITY,0.01965,False,True,False
00772|CHN,Dec-21,0.03295422093581756,9536909.0,1517400.0,0,China Literature Ltd Ordinary Shares,00772,,CHN,Communication Services,EQUITY,0.03283,False,True,False
00772|CHN,Dec-22,0.019495756611039177,4457487.0,1148200.0,1,China Literature Ltd Ordinary Shares,00772,,CHN,Communication Services,EQUITY,0.01942,False,True,False
00772|CHN,Dec-23,0.02171928713810087,3877277.0,1042200.0,2,China Literature Ltd Ordinary Shares,00772,,CHN,Communication Services,EQUITY,0.02166,False,True,False
00772|CHN,Dec-24,0.017689629921296204,3008578.0,927400.0,3,China Literature Ltd Ordinary Shares,00772,,CHN,Communication Services,EQUITY,0.01762,False,True,False
00772|CHN,Dec-25,0.017417869530831586,3666846.0,865400.0,4,China Literature Ltd Ordinary Shares,00772,,CHN,Communication Services,EQUITY,0.01737,False,True,False
00780|CHN,Dec-21,0.02465292921668228,7135264.0,3852400.0,0,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.02456,False,False,False
00780|CHN,Dec-22,0.048538611335929155,11100122.0,4613200.0,1,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.04835,False,False,False
00780|CHN,Dec-23,0.03486517145853035,6224592.0,3366000.0,2,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.03477,False,False,False
00780|CHN,Dec-24,0.03954565962541757,6727108.0,2871200.0,3,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.03939,False,False,False
00780|CHN,Dec-25,0.036680809869765074,7723039.0,2678800.0,4,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.03658,False,False,False
00780|CHN,Aug-26,0.015685599606616397,4907111.0,3171600.0,5,Tongcheng Travel Holdings Ltd,00780,,CHN,Consumer Cyclical,EQUITY,0.01564,False,False,False
00813|CHN,Dec-21,0.00987723222687922,2859645.0,4371500.0,0,Shimao Group Holdings Ltd,00813,,CHN,Real Estate,EQUITY,0.00984,False,True,False
00813|CHN,Dec-22,0.004718334504216485,1078745.0,4704500.0,1,Shimao Group Holdings Ltd,00813,,CHN,Real Estate,EQUITY,0.0047,False,True,False
00839|CHN,Dec-21,0.01712455099497556,4955982.0,3052000.0,0,China Education Group Holdings Ltd,00839,,CHN,Consumer Defensive,EQUITY,0.01706,False,True,False
00853|CHN,Dec-21,0.03002317234816641,8688332.0,2385100.0,0,MicroPort Scientific Corp,00853,,CHN,Healthcare,EQUITY,0.02991,False,True,False
00853|CHN,Dec-22,0.027767900507793188,6350135.0,2411800.0,1,MicroPort Scientific Corp,00853,,CHN,Healthcare,EQUITY,0.02766,False,True,False
00853|CHN,Dec-23,0.013165939063862625,2349843.0,2179200.0,2,MicroPort Scientific Corp,00853,,CHN,Healthcare,EQUITY,0.01313,False,True,False
00867|CHN,Dec-21,0.030133588562084777,8720860.0,5222000.0,0,China Medical System Holdings Ltd,00867,,CHN,Healthcare,EQUITY,0.03002,False,True,False
00867|CHN,Dec-22,0.035678640059543375,8157874.0,5185000.0,1,China Medical System Holdings Ltd,00867,,CHN,Healthcare,EQUITY,0.03554,False,True,False
00867|CHN,Dec-23,0.035226156840327046,6288532.0,3548000.0,2,China Medical System Holdings Ltd,00867,,CHN,Healthcare,EQUITY,0.03513,False,True,False
00873|CHN,Dec-21,0.005360205293855187,1552385.0,2233000.0,0,Shimao Services Holdings Ltd Ordinary Shares,00873,,CHN,Real Estate,EQUITY,0.00534,False,True,False
00881|CHN,Dec-21,0.05985562578138292,17320626.0,2221000.0,0,Zhongsheng Group Holdings Ltd,00881,,CHN,Consumer Cyclical,EQUITY,0.05963,False,True,False
00881|CHN,Dec-22,0.050907817597620836,11641260.0,2263000.0,1,Zhongsheng Group Holdings Ltd,00881,,CHN,Consumer Cyclical,EQUITY,0.05071,False,True,False
00881|CHN,Dec-23,0.02732458792766615,4878993.0,2039500.0,2,Zhongsheng Group Holdings Ltd,00881,,CHN,Consumer Cyclical,EQUITY,0.02725,False,True,False
00881|CHN,Dec-24,0.019195557553642648,3264483.0,1816500.0,3,Zhongsheng Group Holdings Ltd,00881,,CHN,Consumer Cyclical,EQUITY,0.01912,False,True,False
00884|CHN,Dec-21,0.026740799443502283,7739345.0,12865300.0,0,CIFI Holdings (Group) Co Ltd,00884,,CHN,Real Estate,EQUITY,0.02664,False,True,False
00909|CHN,Dec-21,0.016763188840333638,4852148.0,2130000.0,0,Ming Yuan Cloud Group Holdings Ltd Ordinary Shares,00909,,CHN,Technology,EQUITY,0.0167,False,True,False
00960|CHN,Dec-21,0.10944254366835786,31671126.0,6728000.0,0,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.10903,False,False,False
00960|CHN,Dec-22,0.0903109302126202,20652797.0,6633500.0,1,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.08996,False,False,False
00960|CHN,Dec-23,0.04414049029636198,7879984.0,4922500.0,2,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.04402,False,False,False
00960|CHN,Dec-24,0.03441546615789069,5854827.0,4548000.0,3,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.03428,False,False,False
00960|CHN,Dec-25,0.02252189692933088,4742175.0,4312000.0,4,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.02246,False,False,False
00960|CHN,Aug-26,0.014702742342263193,4598869.0,5310000.0,5,Longfor Group Holdings Ltd,00960,,CHN,Real Estate,EQUITY,0.01466,False,False,False
00968|CHN,Dec-21,0.10605979238740432,30691738.0,18100000.0,0,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.10566,False,False,False
00968|CHN,Dec-22,0.08704825209800242,19905890.0,17982000.0,1,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.08671,False,False,False
00968|CHN,Dec-23,0.04158351050863542,7424661.0,12714000.0,2,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.04147,False,False,False
00968|CHN,Dec-24,0.025861797206162898,4399585.0,10884000.0,3,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.02576,False,False,False
00968|CHN,Dec-25,0.017006739622504527,3580713.0,9384000.0,4,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.01696,False,False,False
00968|CHN,Aug-26,0.011172479515198635,3495752.0,11372000.0,5,Xinyi Solar Holdings Ltd,00968,,CHN,Technology,EQUITY,0.01114,False,False,False
01024|CHN,Dec-21,0.05623196639733475,16272545.0,1760800.0,0,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.05602,False,False,False
01024|CHN,Dec-22,0.25320389971350676,57901797.0,6360600.0,1,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.25222,False,False,False
01024|CHN,Dec-23,0.2241217852371619,40013493.0,5900800.0,2,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.22351,False,False,False
01024|CHN,Dec-24,0.18541984961204291,31540224.0,5925100.0,3,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.18469,False,False,False
01024|CHN,Dec-25,0.20273718259893664,42683452.0,5195100.0,4,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.20218,False,False,False
01024|CHN,Aug-26,0.09701202365396444,30349779.0,7111200.0,5,Kuaishou Technology Ordinary Shares - Class B,01024,,CHN,Communication Services,EQUITY,0.09673,False,False,False
01030|CHN,Dec-21,0.019021702306845654,5503680.0,8142000.0,0,Seazen Group Ltd,01030,,CHN,Real Estate,EQUITY,0.01895,False,True,False
01044|CHN,Dec-21,0.04330323153125707,12532230.0,2433500.0,0,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.04314,False,False,False
01044|CHN,Dec-22,0.05574662021683859,12748413.0,2400500.0,1,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.05553,False,False,False
01044|CHN,Dec-23,0.03360172262224193,5998953.0,1612500.0,2,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.03351,False,False,False
01044|CHN,Dec-24,0.024416106679110317,4153046.0,1437000.0,3,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.02432,False,False,False
01044|CHN,Dec-25,0.021719692230156136,4572037.0,1275500.0,4,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.02166,False,False,False
01044|CHN,Aug-26,0.013449097872424926,4207372.0,1484500.0,5,Hengan International Group Co Ltd,01044,,CHN,Consumer Defensive,EQUITY,0.01341,False,False,False
01060|HKG,Dec-21,0.015327778059394889,4436874.0,48720000.0,0,Alibaba Pictures Group Ltd,01060,,HKG,Communication Services,EQUITY,0.01527,False,True,False
01109|CHN,Dec-21,0.17234967208893923,49876855.0,11855333.0,0,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.1717,False,False,False
01109|CHN,Dec-22,0.2290500426557517,52378703.0,11435333.0,1,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.22816,False,False,False
01109|CHN,Dec-23,0.163355912634719,29164611.0,8133333.0,2,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.16291,False,False,False
01109|CHN,Dec-24,0.12152835993035788,20672901.0,7121333.0,3,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.12105,False,False,False
01109|CHN,Dec-25,0.10931041782129827,23014667.0,6585833.0,4,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.10901,False,False,False
01109|CHN,Aug-26,0.09817540572197435,30712150.0,7256833.0,5,China Resources Land Ltd,01109,,CHN,Real Estate,EQUITY,0.09789,False,False,False
01114|CHN,Dec-23,0.023273529754169957,4155829.0,7460000.0,2,Brilliance China Automotive Holdings Ltd,01114,,CHN,Consumer Cyclical,EQUITY,0.02321,True,True,False
01177|HKG,Dec-21,0.09342215481256597,27034749.0,38602750.0,0,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.09307,False,False,False
01177|HKG,Dec-22,0.09731815890186085,22253935.0,38006750.0,1,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.09694,False,False,False
01177|HKG,Dec-23,0.06545868256579987,11687206.0,26299750.0,2,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.06528,False,False,False
01177|HKG,Dec-24,0.05586991516005299,9504387.0,23071750.0,3,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.05565,False,False,False
01177|HKG,Dec-25,0.08076195808941714,17004627.0,21416750.0,4,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.08054,False,False,False
01177|HKG,Aug-26,0.057657616456801564,18038816.0,25276750.0,5,Sino Biopharmaceutical Ltd,01177,,HKG,Healthcare,EQUITY,0.05749,False,False,False
01193|CHN,Dec-21,0.06825729587680764,19752806.0,3496000.0,0,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.068,False,False,False
01193|CHN,Dec-22,0.05595743941809082,12795604.0,3408500.0,1,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.05574,False,False,False
01193|CHN,Dec-23,0.04362909433881667,7788632.0,2375700.0,2,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.04351,False,False,False
01193|CHN,Dec-24,0.04923379406017968,8373966.0,2115400.0,3,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.04904,False,False,False
01193|CHN,Dec-25,0.026683333806299857,5617583.0,1933000.0,4,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.02661,False,False,False
01193|CHN,Aug-26,0.015555220581753215,4865348.0,2320200.0,5,China Resources Gas Group Ltd,01193,,CHN,Utilities,EQUITY,0.01551,False,False,False
01199|CHN,Dec-21,0.022645361690893824,6552649.0,7546000.0,0,COSCO SHIPPING Ports Ltd,01199,,CHN,Industrials,EQUITY,0.02256,False,True,False
01199|CHN,Dec-22,0.025238070092766473,5771876.0,7266000.0,1,COSCO SHIPPING Ports Ltd,01199,,CHN,Industrials,EQUITY,0.02514,False,True,False
01199|CHN,Dec-23,0.016093931605102446,2873250.0,3978000.0,2,COSCO SHIPPING Ports Ltd,01199,,CHN,Industrials,EQUITY,0.01605,False,True,False
01209|CHN,Dec-21,0.033877701997680254,9804238.0,2102800.0,0,China Resources Mixc Lifestyle Services Ltd,01209,,CHN,Real Estate,EQUITY,0.03375,False,False,False
01209|CHN,Dec-22,0.05435119788474053,12428996.0,2446600.0,1,China Resources Mixc Lifestyle Services Ltd,01209,,CHN,Real Estate,EQUITY,0.05414,False,False,False
01209|CHN,Dec-23,0.034153228066653545,6096752.0,1709400.0,2,China Resources Mixc Lifestyle Services Ltd,01209,,CHN,Real Estate,EQUITY,0.03406,False,False,False
01209|CHN,Dec-24,0.033692620894364395,5730928.0,1540400.0,3,China Resources Mixc Lifestyle Services Ltd,01209,,CHN,Real Estate,EQUITY,0.03356,False,False,False
