stock,name,ticker,country,base_quarter,forecast_quarter,current_weight,predicted_change_%,predicted_weight,actual_weight,model,error,naive_error,low,high
INE585B01010,Maruti Suzuki India Ltd,MARUTI,IND,Dec-24,Dec-25,0.2080288431323375,-11.84574039356676,0.19723304595361335,0.24125584093507133,ridge_a0.1,-0.044022794981457974,-0.03322699780273383,,
CNE0000018R8,Kweichow Moutai Co Ltd Class A,600519,CHN,Dec-24,Dec-25,0.20595066299969939,-8.605240932008027,0.20244045852694906,0.15238996817645345,ridge_a0.1,0.05005049035049561,0.053560694823245936,,
SA0007879121,Saudi Basic Industries Corp,2010,SAU,Dec-24,Dec-25,0.2057900307189158,-10.68822862827803,0.19767232056841624,0.12715422337684593,ridge_a0.1,0.07051809719157032,0.07863580734206987,,
ZAE000109815,Standard Bank Group Ltd,SBK,ZAF,Dec-24,Dec-25,0.20561935892058317,-7.557596605688458,0.20443161261925955,0.23943208122686443,ridge_a0.1,-0.03500046860760489,-0.03381272230628127,,
CNE100000Q43,Agricultural Bank of China Ltd Class H,01288,CHN,Dec-24,Dec-25,0.20506718545538952,0.701990806089664,0.22209922991718928,0.21343290213079813,ridge_a0.1,0.008666327786391148,-0.008365716675408613,,
SA15CGS10H12,ACWA Power Co,2082,SAU,Dec-24,Dec-25,0.20447485391999987,-4.803719583957807,0.2093498778553962,0.077212896483505,ridge_a0.1,0.13213698137189117,0.12726195743649488,,
INE481G01011,UltraTech Cement Ltd,532538,IND,Dec-24,Dec-25,0.20171398659403142,-14.250567358876317,0.18602876099010687,0.16035301201868254,ridge_a0.1,0.025675748971424328,0.041360974575348874,,
AEE000401019,Emirates Telecommunications Group Co PJSC,EAND,ARE,Dec-24,Dec-25,0.20164370997118858,-8.605896680382129,0.19820549070127635,0.18110358032659513,ridge_a0.1,0.01710191037468123,0.020540129644593452,,
INE849A01020,Trent Ltd,500251,IND,Dec-24,Dec-25,0.1972865593549329,-3.334321518517766,0.20510801329839864,0.08954448102213673,ridge_a0.1,0.11556353227626191,0.10774207833279616,,
MXP370841019,Grupo Mexico SAB de CV Class B,GMEXICOB,MEX,Dec-24,Dec-25,0.19504774694151117,-15.387594768317125,0.17749568691445317,0.30552216414113065,ridge_a0.1,-0.12802647722667748,-0.11047441719961948,,
02015|CHN,Li Auto Inc Ordinary Shares - Class A,02015,CHN,Dec-24,Dec-25,0.1950276679064132,-21.151433442843523,0.16538756594795428,0.10702924706186481,ridge_a0.1,0.05835831888608947,0.0879984208445484,,
MXP320321310,Fomento Economico Mexicano SAB de CV Units Cons. Of 1 Shs-B- And 4 Shs-D-,FEMSAUBD,MEX,Dec-24,Dec-25,0.19492727273092345,-18.394807413717686,0.1710815696496738,0.1799054126113196,ridge_a0.1,-0.00882384296164579,0.015021860119603853,,
MYL1295OO004,Public Bank Bhd,1295,MYS,Dec-24,Dec-25,0.19446545492367057,-3.120214866474058,0.2026228671804616,0.16667255147270188,ridge_a0.1,0.03595031570775972,0.027792903450968687,,
TW0002303005,United Microelectronics Corp,2303,TWN,Dec-24,Dec-25,0.193431384616126,-12.382046592121634,0.18227741916705328,0.18359534504420338,ridge_a0.1,-0.0013179258771501001,0.009836039571922611,,
CNE1000002R0,China Shenhua Energy Co Ltd Class H,01088,CHN,Dec-24,Dec-25,0.18978703974584762,0.2418936002021893,0.20461084054707082,0.17454016602787364,ridge_a0.1,0.030070674519197177,0.01524687371797398,,
ZAE000035861,Capitec Bank Holdings Ltd,CPI,ZAF,Dec-24,Dec-25,0.1897468816756517,-2.868405542092493,0.198220236939052,0.2261780135800117,ridge_a0.1,-0.02795777664095969,-0.03643113190435998,,
BRWEGEACNOR0,Weg SA,WEGE3,BRA,Dec-24,Dec-25,0.1872871998761525,-4.410574027198116,0.1925443484765745,0.15400166280231073,ridge_a0.1,0.03854268567426378,0.03328553707384177,,
01024|CHN,Kuaishou Technology Ordinary Shares - Class B,01024,CHN,Dec-24,Dec-25,0.18541984961204291,-12.890430666219647,0.173714038443051,0.21437659174725407,ridge_a0.1,-0.04066255330420307,-0.028956742135211155,,
TW0002412004,Chunghwa Telecom Co Ltd,2412,TWN,Dec-24,Dec-25,0.18467692531341867,-8.845707909465414,0.18105169025987358,0.16344916222098735,ridge_a0.1,0.017602528038886234,0.021227763092431323,,
KR7055550008,Shinhan Financial Group Co Ltd,055550,KOR,Dec-24,Dec-25,0.18289993070724989,-3.276401070049613,0.1902649599897686,0.23977138535862383,ridge_a0.1,-0.04950642536885522,-0.05687145465137394,,
TW0002886009,Mega Financial Holding Co Ltd,2886,TWN,Dec-24,Dec-25,0.18258870566323163,-12.233081375865144,0.17235249978830086,0.15685393815991344,ridge_a0.1,0.01549856162838742,0.025734767503318184,,
CNE1000002L3,China Life Insurance Co Ltd Class H,02628,CHN,Dec-24,Dec-25,0.18218712496127254,-3.054400764613026,0.1899584457387378,0.2721431201792968,ridge_a0.1,-0.08218467444055902,-0.08995599521802428,,
TH0528010R18,Delta Electronics (Thailand) PCL Units Non-Voting Depository Receipt,DELTA-R,THA,Dec-24,Dec-25,0.18194617654009712,-7.236682905961782,0.1815231541768681,0.17774234877135328,ridge_a0.1,0.0037808054055148144,0.00420382776874384,,
CNE1000002Q2,China Petroleum & Chemical Corp Class H,00386,CHN,Dec-24,Dec-25,0.1812032522414729,-2.6789291824989068,0.18966434369896878,0.14346202820953347,ridge_a0.1,0.04620231548943532,0.03774122403193944,,
MX01WA000038,Wal - Mart de Mexico SAB de CV,WALMEX,MEX,Dec-24,Dec-25,0.17676578548482538,-16.44052829500462,0.15885713238380583,0.16660893194799697,ridge_a0.1,-0.007751799564191142,0.010156853536828409,,
INE280A01028,Titan Co Ltd,TITAN,IND,Dec-24,Dec-25,0.1754706877210074,-14.606080090905563,0.16115521119447912,0.16609997575035784,ridge_a0.1,-0.004944764555878722,0.009370711970649565,,
MYL1023OO000,CIMB Group Holdings Bhd,1023,MYS,Dec-24,Dec-25,0.17404507622905277,-1.112457057700128,0.18510414897278618,0.16937638127265983,ridge_a0.1,0.01572776770012635,0.004668694956392938,,
TW0002357001,Asustek Computer Inc,2357,TWN,Dec-24,Dec-25,0.1731917172373898,-10.242045180488377,0.16719099885385288,0.12770559259095499,ridge_a0.1,0.0394854062628979,0.04548612464643481,,
ID1000095003,PT Bank Mandiri (Persero) Tbk,BMRI,IDN,Dec-24,Dec-25,0.17204721223680652,-15.91167061714277,0.15559519807529346,0.11806723459816373,ridge_a0.1,0.03752796347712972,0.05397997763864279,,
MX01AM050019,America Movil SAB de CV Ordinary Shares - Class B,AMX B,MEX,Dec-24,Dec-25,0.17135448552592714,0.0,0.18429277224490426,0.19356240391463658,naive (no feature history),-0.009269631669732326,-0.022207918388709447,,
02020|CHN,ANTA Sports Products Ltd,02020,CHN,Dec-24,Dec-25,0.16598334363722486,-3.585180487350048,0.17211595351342723,0.1353081257931897,ridge_a0.1,0.036807827720237524,0.030675217844035152,,
PLPKO0000016,PKO Bank Polski SA,PKO,POL,Dec-24,Dec-25,0.16530065644389444,-10.683804172353224,0.1587879789712413,0.21446141778019392,ridge_a0.1,-0.05567343880895262,-0.049160761336299486,,
INE263A01024,Bharat Electronics Ltd,BEL,IND,Dec-24,Dec-25,0.16394532157478267,-4.7500621446276705,0.16794866442495004,0.16824183308208926,ridge_a0.1,-0.00029316865713921447,-0.0042965115073065885,,
MYL1155OO000,Malayan Banking Bhd,1155,MYS,Dec-24,Dec-25,0.16090334775744283,-3.3731183485220555,0.16721524516991296,0.1573416878493176,ridge_a0.1,0.00987355732059536,0.0035616599081252365,,
BAP|PER,Credicorp Ltd,BAP,PER,Dec-24,Dec-25,0.1602005815290145,0.3803487688548324,0.17295201021089784,0.198694378907498,ridge_a0.1,-0.025742368696600154,-0.03849379737848349,,
HU0000061726,OTP Bank PLC,OTP,HUN,Dec-24,Dec-25,0.15920666929166585,-11.896314654087766,0.15085793461154504,0.24791468452085008,ridge_a0.1,-0.09705674990930505,-0.08870801522918423,,
INE081A01020,Tata Steel Ltd,TATASTEEL,IND,Dec-24,Dec-25,0.15821275705431723,-12.224144454657184,0.1493583115989269,0.1555603411575806,ridge_a0.1,-0.006202029558653704,0.0026524158967366207,,
KR7005490008,POSCO Holdings Inc,005490,KOR,Dec-24,Dec-25,0.1576706231066725,-16.959426720796138,0.1408166305276849,0.15938811589399168,ridge_a0.1,-0.01857148536630679,-0.001717492787319197,,
TW0002345006,Accton Technology Corp,2345,TWN,Dec-24,Dec-25,0.15580327284256287,-5.423698777058777,0.15847900183517508,0.19794154786515678,ridge_a0.1,-0.0394625460299817,-0.0421382750225939,,
TW0001216000,Uni-President Enterprises Corp,1216,TWN,Dec-24,Dec-25,0.15457845170158777,-7.017075796788477,0.15458415584675145,0.12244637854868386,ridge_a0.1,0.03213777729806759,0.03213207315290391,,
TW0002884004,E. Sun Financial Holding Co Ltd,2884,TWN,Dec-24,Dec-25,0.15439774038570622,-9.346118291692301,0.15053593023964637,0.16171022854572026,ridge_a0.1,-0.011174298306073888,-0.007312488160014036,,
BEKE|CHN,KE Holdings Inc ADR,BEKE,CHN,Dec-24,Dec-25,0.15333355152551473,-5.764907177599906,0.15540417540377655,0.0,ridge_a0.1,0.15540417540377655,0.15333355152551473,,
ZAE000018123,Gold Fields Ltd,GFI,ZAF,Dec-24,Dec-25,0.15317291924473111,-14.901401425729077,0.14019006048687585,0.4063485075442683,ridge_a0.1,-0.26615844705739244,-0.25317558829953724,,
00175|CHN,Geely Automobile Holdings Ltd,00175,CHN,Dec-24,Dec-25,0.15045220998895853,-4.429207699807994,0.15464524946803612,0.14403460393187748,ridge_a0.1,0.010610645536158647,0.0064176060570810545,,
KR7207940008,Samsung BioLogics Co Ltd,207940,KOR,Dec-24,Dec-25,0.14966912762013837,-1.244359090022404,0.15896699501682887,0.1424759255766076,ridge_a0.1,0.016491069440221273,0.007193202043530772,,
SA0007879048,Riyad Bank,1010,SAU,Dec-24,Dec-25,0.14676770704848421,-8.957537663835888,0.1437101127351644,0.11098426084768566,ridge_a0.1,0.032725851887478744,0.035783446200798555,,
GB00BRXH2664,Anglogold Ashanti PLC,AU,ZAF,Dec-24,Dec-25,0.14659703525015166,0.0,0.15766598666042256,0.45282257034119267,naive (no feature history),-0.29515658368077013,-0.306225535091041,,
KR7086790003,Hana Financial Group Inc,086790,KOR,Dec-24,Dec-25,0.14474976402114,-3.0663207208892027,0.15090561077065115,0.18974523243234304,ridge_a0.1,-0.03883962166169189,-0.04499546841120303,,
AEE000801010,Emirates NBD PJSC,EMIRATESNB,ARE,Dec-24,Dec-25,0.14468952691584616,-4.368696236641336,0.14881612743484868,0.15064043124706888,ridge_a0.1,-0.001824303812220207,-0.005950904331222723,,
KR7373220003,LG Energy Solution Ltd,373220,KOR,Dec-24,Dec-25,0.14404699779271166,-19.7181620295692,0.12437535790369475,0.1240262634121887,ridge_a0.1,0.0003490944915060523,0.02002073438052296,,
CNE100000593,PICC Property and Casualty Co Ltd Class H,02328,CHN,Dec-24,Dec-25,0.14187846200213278,0.512035737519323,0.15337245409325911,0.15024811084472203,ridge_a0.1,0.0031243432485370815,-0.008369648842589256,,
TW0002885001,Yuanta Financial Holdings Co Ltd,2885,TWN,Dec-24,Dec-25,0.14103514252801877,-6.984927768003216,0.14108911036781763,0.1390510744966609,ridge_a0.1,0.0020380358711567237,0.0019840680313578662,,
INE669C01036,Tech Mahindra Ltd,532755,IND,Dec-24,Dec-25,0.14006130932576807,-2.6621865391211057,0.14662654247633994,0.09850423075140916,ridge_a0.1,0.04812231172493078,0.04155707857435892,,
QA0006929853,Qatar Islamic Bank QPSC,QIBK,QAT,Dec-24,Dec-25,0.13680850563989977,-8.073291499912857,0.13525945553856222,0.12202224838398455,ridge_a0.1,0.013237207154577671,0.014786257255915217,,
